_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
65e9ac7f00d1fb4fc05be256,RELIANCE,EQ,N,2024-03-07,2024-03-06T18:30:00.000Z,3006.2,2951.1,3005.95,2957.85,2957.0,3006.0,4157863,12362839422.1,3024.9,2220.3,195070,INE002A01018,2024-03-07T12:01:03.575Z,2024-03-07T12:01:03.575Z,0,,2973.36,07-Mar-2024
65e85aff3d619fdb6b8a19b9,RELIANCE,EQ,N,2024-03-06,2024-03-05T18:30:00.000Z,3018.0,2957.0,2986.9,3006.0,3002.85,3000.4,3902838,11674786490.95,3024.9,2220.3,205634,INE002A01018,2024-03-06T12:01:03.114Z,2024-03-06T12:01:03.114Z,0,,2991.36,06-Mar-2024
65e7097fa0e4c105af47e2f9,RELIANCE,EQ,N,2024-03-05,2024-03-04T18:30:00.000Z,3014.8,2972.1,3011.55,3000.4,2996.0,3014.8,3553834,10634836947.9,3024.9,2220.3,213477,INE002A01018,2024-03-05T12:01:03.531Z,2024-03-05T12:01:03.531Z,0,,2992.5,05-Mar-2024
65e5b7ffb33976f8b974ccab,RELIANCE,EQ,N,2024-03-04,2024-03-03T18:30:00.000Z,3024.9,2974.45,2980.95,3014.8,3010.0,2982.15,5012210,15056320911.1,3024.9,2220.3,240680,INE002A01018,2024-03-04T12:01:03.142Z,2024-03-04T12:01:03.142Z,0,,3003.93,04-Mar-2024
65e3a21042d7e8ee3d2e7d6b,RELIANCE,EQ,N,2024-03-02,2024-03-01T18:30:00.000Z,3000.9,2976.0,2984.0,2982.15,2980.95,2984.25,358150,1070743614.7,3000.9,2220.3,18856,INE002A01018,2024-03-02T22:02:56.114Z,2024-03-02T22:02:56.114Z,0,,2989.65,02-Mar-2024
65e1c37e5c02be27622f9776,RELIANCE,EQ,N,2024-03-01,2024-02-29T18:30:00.000Z,3000.0,2925.0,2927.0,2984.25,2977.0,2921.6,6066463,17998957520.55,3000.0,2220.3,272154,INE002A01018,2024-03-01T12:01:02.669Z,2024-03-01T12:01:02.669Z,0,,2966.96,01-Mar-2024
65e071ff7c9755759afcfa05,RELIANCE,EQ,N,2024-02-29,2024-02-28T18:30:00.000Z,2957.95,2909.05,2930.0,2921.6,2930.75,2911.25,11814488,34582493286.65,2999.9,2220.3,298691,INE002A01018,2024-02-29T12:01:03.390Z,2024-02-29T12:01:03.390Z,0,,2927.13,29-Feb-2024
65df207fb16cbb57800ee933,RELIANCE,EQ,N,2024-02-28,2024-02-27T18:30:00.000Z,2982.55,2900.35,2966.0,2911.25,2915.0,2971.3,4323975,12673607274.5,2999.9,2220.3,216192,INE002A01018,2024-02-28T12:01:03.200Z,2024-02-28T12:01:03.200Z,0,,2931.01,28-Feb-2024
65ddceff3610846fc2bdf213,RELIANCE,EQ,N,2024-02-27,2024-02-26T18:30:00.000Z,2999.9,2956.1,2966.05,2971.3,2971.0,2974.65,5413022,16100408443.55,2999.9,2220.3,197414,INE002A01018,2024-02-27T12:01:03.216Z,2024-02-27T12:01:03.216Z,0,,2974.38,27-Feb-2024
65dc7d7f5707e970d05a9e33,RELIANCE,EQ,N,2024-02-26,2024-02-25T18:30:00.000Z,2989.05,2965.0,2987.1,2974.65,2975.1,2987.25,3756553,11173163735.6,2995.1,2220.3,141799,INE002A01018,2024-02-26T12:01:03.034Z,2024-02-26T12:01:03.034Z,0,,2974.31,26-Feb-2024
65d888fe36a4e86c36fe694a,RELIANCE,EQ,N,2024-02-23,2024-02-22T18:30:00.000Z,2995.1,2966.7,2979.0,2987.25,2986.55,2963.5,7219292,21534840027.25,2995.1,2220.3,255210,INE002A01018,2024-02-23T12:01:02.943Z,2024-02-23T12:01:02.943Z,0,,2982.96,23-Feb-2024
65d7377f26ea36bd1309796e,RELIANCE,EQ,N,2024-02-22,2024-02-21T18:30:00.000Z,2969.9,2916.0,2936.3,2963.5,2962.2,2935.4,9246864,27228762576.2,2977.05,2220.3,273105,INE002A01018,2024-02-22T12:01:03.920Z,2024-02-22T12:01:03.920Z,0,,2944.65,22-Feb-2024
65d5e5ffab8622318b86df03,RELIANCE,EQ,N,2024-02-21,2024-02-20T18:30:00.000Z,2977.05,2915.1,2948.0,2935.4,2932.05,2942.05,6360146,18757966311.65,2977.05,2220.3,289896,INE002A01018,2024-02-21T12:01:03.325Z,2024-02-21T12:01:03.325Z,0,,2949.3,21-Feb-2024
65d4947fd2da93536de5321f,RELIANCE,EQ,N,2024-02-20,2024-02-19T18:30:00.000Z,2951.0,2923.6,2950.05,2942.05,2941.45,2948.0,3558748,10452264180.75,2969.45,2220.3,172812,INE002A01018,2024-02-20T12:01:03.096Z,2024-02-20T12:01:03.096Z,0,,2937.06,20-Feb-2024
65d3a6e02affe4de647d7bd8,RELIANCE,EQ,N,2024-02-19,2024-02-18T18:30:00.000Z,2959.0,2907.05,2924.1,2948.0,2940.0,2921.15,3364914,9874395305.15,2969.45,2220.3,143935,INE002A01018,2024-02-19T19:07:12.870Z,2024-02-19T19:07:12.870Z,0,,2934.52,19-Feb-2024
65cf4e7e2c2e3f1498b009a5,RELIANCE,EQ,N,2024-02-16,2024-02-15T18:30:00.000Z,2954.0,2917.1,2952.95,2921.15,2925.0,2941.2,4883749,14319775078.35,2969.45,2220.3,170212,INE002A01018,2024-02-16T12:01:02.515Z,2024-02-16T12:01:02.515Z,0,,2932.13,16-Feb-2024
65cdfcffa24787a92a80e13f,RELIANCE,EQ,N,2024-02-15,2024-02-14T18:30:00.000Z,2969.45,2933.05,2966.7,2941.2,2944.5,2962.75,5003391,14740128065.85,2969.45,2220.3,236768,INE002A01018,2024-02-15T12:01:03.395Z,2024-02-15T12:01:03.395Z,0,,2946.03,15-Feb-2024
65ccab7e114f0fc8e2192200,RELIANCE,EQ,N,2024-02-14,2024-02-13T18:30:00.000Z,2967.3,2915.0,2915.0,2962.75,2963.6,2930.2,3558944,10476084977.75,2967.3,2220.3,200869,INE002A01018,2024-02-14T12:01:02.940Z,2024-02-14T12:01:02.940Z,0,,2943.59,14-Feb-2024
65cb59ff3328eca8adc587a3,RELIANCE,EQ,N,2024-02-13,2024-02-12T18:30:00.000Z,2958.0,2908.0,2911.0,2930.2,2926.2,2904.7,3857797,11321554002.65,2958.0,2220.3,178755,INE002A01018,2024-02-13T12:01:03.115Z,2024-02-13T12:01:03.115Z,0,,2934.72,13-Feb-2024
65ca087f1de075c7ebe8133b,RELIANCE,EQ,N,2024-02-12,2024-02-11T18:30:00.000Z,2922.0,2884.7,2921.5,2904.7,2904.0,2921.5,3337215,9680050427.5,2949.8,2220.3,170350,INE002A01018,2024-02-12T12:01:03.297Z,2024-02-12T12:01:03.297Z,0,,2900.64,12-Feb-2024
65c613ffb16d2a11203bce11,RELIANCE,EQ,N,2024-02-09,2024-02-08T18:30:00.000Z,2943.95,2901.9,2908.0,2921.5,2917.3,2900.25,6278399,18360429342.9,2949.8,2220.3,248252,INE002A01018,2024-02-09T12:01:03.413Z,2024-02-09T12:01:03.413Z,0,,2924.38,09-Feb-2024
65c4c27f57e8417d003e2848,RELIANCE,EQ,N,2024-02-08,2024-02-07T18:30:00.000Z,2918.95,2855.05,2900.0,2900.25,2916.0,2884.3,7347317,21181603384.9,2949.8,2220.3,320055,INE002A01018,2024-02-08T12:01:03.342Z,2024-02-08T12:01:03.342Z,0,,2882.9,08-Feb-2024
65c370ff06bf92bcaaeaab88,RELIANCE,EQ,N,2024-02-07,2024-02-06T18:30:00.000Z,2899.0,2858.5,2871.85,2884.3,2885.0,2855.6,4648284,13368650630.75,2949.8,2220.3,228951,INE002A01018,2024-02-07T12:01:03.069Z,2024-02-07T12:01:03.069Z,0,,2876.04,07-Feb-2024
65c21f7f9de3721407c0b7ac,RELIANCE,EQ,N,2024-02-06,2024-02-05T18:30:00.000Z,2883.7,2839.65,2883.7,2855.6,2854.75,2878.05,4523992,12936328247.7,2949.8,2220.3,240512,INE002A01018,2024-02-06T12:01:03.449Z,2024-02-06T12:01:03.449Z,0,,2859.49,06-Feb-2024
65c0cdff4238a31bd0d85950,RELIANCE,EQ,N,2024-02-05,2024-02-04T18:30:00.000Z,2941.0,2863.05,2921.5,2878.05,2879.45,2915.4,4407216,12813104310.25,2949.8,2220.3,197343,INE002A01018,2024-02-05T12:01:03.554Z,2024-02-05T12:01:03.554Z,0,,2907.3,05-Feb-2024
65bcd9812c9fdc9586dc564c,RELIANCE,EQ,N,2024-02-02,2024-02-01T18:30:00.000Z,2949.8,2866.35,2866.35,2915.4,2913.0,2853.3,9826294,28628319858.85,2949.8,2220.3,420949,INE002A01018,2024-02-02T12:01:05.375Z,2024-02-02T12:01:05.375Z,0,,2913.44,02-Feb-2024
65bb87ff0cfb80e0be80920e,RELIANCE,EQ,N,2024-02-01,2024-01-31T18:30:00.000Z,2886.7,2836.1,2870.0,2853.3,2851.5,2853.25,6674681,19075409129.85,2919.95,2220.3,259110,INE002A01018,2024-02-01T12:01:03.444Z,2024-02-01T12:01:03.444Z,0,,2857.88,01-Feb-2024
65ba367e77ad05184c68e949,RELIANCE,EQ,N,2024-01-31,2024-01-30T18:30:00.000Z,2868.5,2805.0,2808.0,2853.25,2850.0,2815.25,7565113,21545402809.0,2919.95,2220.3,343623,INE002A01018,2024-01-31T12:01:02.637Z,2024-01-31T12:01:02.637Z,0,,2847.99,31-Jan-2024
65b8e4fe11b384b5b95b0800,RELIANCE,EQ,N,2024-01-30,2024-01-29T18:30:00.000Z,2919.95,2808.85,2919.9,2815.25,2818.25,2896.1,7046989,20114536190.8,2919.95,2220.3,314728,INE002A01018,2024-01-30T12:01:02.919Z,2024-01-30T12:01:02.919Z,0,,2854.34,30-Jan-2024
65b7937f973fc28b34e1fb31,RELIANCE,EQ,N,2024-01-29,2024-01-28T18:30:00.000Z,2905.0,2720.35,2729.0,2896.1,2890.1,2706.15,11946719,33955652629.4,2905.0,2220.3,464414,INE002A01018,2024-01-29T12:01:03.430Z,2024-01-29T12:01:03.430Z,0,,2842.26,29-Jan-2024
65b24d7e44a9da0c3c0d693e,RELIANCE,EQ,N,2024-01-25,2024-01-24T18:30:00.000Z,2728.3,2670.4,2685.9,2706.15,2711.0,2687.75,5904436,15924681035.8,2792.9,2220.3,199408,INE002A01018,2024-01-25T12:01:02.492Z,2024-01-25T12:01:02.492Z,0,,2697.07,25-Jan-2024
65b0fbfffd857037aa41fd4f,RELIANCE,EQ,N,2024-01-24,2024-01-23T18:30:00.000Z,2699.0,2647.85,2670.45,2687.75,2694.9,2657.15,10959564,29199812068.1,2792.9,2220.3,253093,INE002A01018,2024-01-24T12:01:03.349Z,2024-01-24T12:01:03.349Z,0,,2664.32,24-Jan-2024
65afaa7e4c36d9af342c4677,RELIANCE,EQ,N,2024-01-23,2024-01-22T18:30:00.000Z,2743.5,2645.1,2743.5,2657.15,2656.75,2713.3,10027710,26823081585.3,2792.9,2220.3,337484,INE002A01018,2024-01-23T12:01:02.616Z,2024-01-23T12:01:02.616Z,0,,2674.9,23-Jan-2024
65abbaae54ac362a3a379191,RELIANCE,EQ,N,2024-01-20,2024-01-19T18:30:00.000Z,2766.95,2700.0,2730.0,2713.3,2716.0,2734.9,3641697,9957110928.55,2792.9,2220.3,128579,INE002A01018,2024-01-20T12:21:02.900Z,2024-01-20T12:21:02.900Z,0,,2734.2,20-Jan-2024
65aa64babe73653a7dde15ba,RELIANCE,EQ,N,2024-01-19,2024-01-18T18:30:00.000Z,2752.0,2718.0,2752.0,2734.9,2736.45,2735.9,5211352,14238941782.6,2792.9,2220.3,275902,INE002A01018,2024-01-19T12:02:02.531Z,2024-01-19T12:02:02.531Z,0,,2732.29,19-Jan-2024
65a912ffc00916544b66ce16,RELIANCE,EQ,N,2024-01-18,2024-01-17T18:30:00.000Z,2742.0,2702.5,2702.8,2735.9,2734.75,2723.15,5139719,14005371079.55,2792.9,2220.3,253448,INE002A01018,2024-01-18T12:01:03.133Z,2024-01-18T12:01:03.133Z,0,,2724.93,18-Jan-2024
65a7c17f3b001ae2ee2bb980,RELIANCE,EQ,N,2024-01-17,2024-01-16T18:30:00.000Z,2772.55,2710.05,2719.0,2723.15,2723.5,2749.25,6098691,16702784157.5,2792.9,2220.3,312203,INE002A01018,2024-01-17T12:01:03.349Z,2024-01-17T12:01:03.349Z,0,,2738.75,17-Jan-2024
65a66ffe0dc89412fb13d305,RELIANCE,EQ,N,2024-01-16,2024-01-15T18:30:00.000Z,2792.6,2741.0,2779.95,2749.25,2746.8,2788.25,4534512,12563673259.4,2792.9,2220.3,235619,INE002A01018,2024-01-16T12:01:02.901Z,2024-01-16T12:01:02.901Z,0,,2770.68,16-Jan-2024
65a5232f39449708844562dd,RELIANCE,EQ,N,2024-01-15,2024-01-14T18:30:00.000Z,2792.9,2732.0,2750.0,2788.25,2786.0,2741.45,4305297,11920219926.15,2792.9,2220.3,237252,INE002A01018,2024-01-15T12:21:03.697Z,2024-01-15T12:21:03.697Z,0,,2768.73,15-Jan-2024
65a129feae79d4199d80cec6,RELIANCE,EQ,N,2024-01-12,2024-01-11T18:30:00.000Z,2746.65,2691.5,2719.8,2741.45,2740.5,2719.8,7506082,20487745085.4,2746.65,2220.3,434055,INE002A01018,2024-01-12T12:01:02.675Z,2024-01-12T12:01:02.675Z,0,,2729.49,12-Jan-2024
659fd87fb9681b704da723df,RELIANCE,EQ,N,2024-01-11,2024-01-10T18:30:00.000Z,2725.0,2657.0,2659.0,2719.8,2716.0,2650.1,11862926,31979289599.9,2725.0,2220.3,581952,INE002A01018,2024-01-11T12:01:03.407Z,2024-01-11T12:01:03.407Z,0,,2695.73,11-Jan-2024
659e86feb7e812fb4027f234,RELIANCE,EQ,N,2024-01-10,2024-01-09T18:30:00.000Z,2659.0,2575.05,2577.0,2650.1,2655.0,2580.5,5551370,14526742701.55,2659.0,2220.3,179441,INE002A01018,2024-01-10T12:01:02.595Z,2024-01-10T12:01:02.595Z,0,,2616.79,10-Jan-2024
659d357e84db3a7aed27d7b3,RELIANCE,EQ,N,2024-01-09,2024-01-08T18:30:00.000Z,2606.8,2577.2,2600.0,2580.5,2580.5,2587.35,2701537,7003571441.95,2634.0,2220.3,130706,INE002A01018,2024-01-09T12:01:02.786Z,2024-01-09T12:01:02.786Z,0,,2592.44,09-Jan-2024
659be3ffea621d7958ff2f71,RELIANCE,EQ,N,2024-01-08,2024-01-07T18:30:00.000Z,2631.95,2568.95,2610.0,2587.35,2586.0,2607.7,3867326,10057168474.15,2634.0,2220.3,171169,INE002A01018,2024-01-08T12:01:03.501Z,2024-01-08T12:01:03.501Z,0,,2600.55,08-Jan-2024
6597ef7ec10efb305b158e99,RELIANCE,EQ,N,2024-01-05,2024-01-04T18:30:00.000Z,2619.85,2598.0,2602.9,2607.7,2609.0,2596.65,4043203,10539886698.05,2634.0,2220.3,211413,INE002A01018,2024-01-05T12:01:02.831Z,2024-01-05T12:01:02.831Z,0,,2606.82,05-Jan-2024
65969dff05e0b9eee7e863fc,RELIANCE,EQ,N,2024-01-04,2024-01-03T18:30:00.000Z,2609.85,2579.1,2588.0,2596.65,2600.0,2583.3,4806389,12483971502.55,2634.0,2220.3,267185,INE002A01018,2024-01-04T12:01:03.190Z,2024-01-04T12:01:03.190Z,0,,2597.37,04-Jan-2024
65954c7f5fafc6a4b205ee0a,RELIANCE,EQ,N,2024-01-03,2024-01-02T18:30:00.000Z,2634.0,2577.2,2610.0,2583.3,2580.75,2611.7,4518768,11778006447.25,2634.0,2220.3,198303,INE002A01018,2024-01-03T12:01:03.596Z,2024-01-03T12:01:03.596Z,0,,2606.46,03-Jan-2024
6593fafe477df5351421c35b,RELIANCE,EQ,N,2024-01-02,2024-01-01T18:30:00.000Z,2615.0,2573.0,2585.0,2611.7,2609.0,2590.25,3724400,9671331567.5,2630.95,2220.3,175872,INE002A01018,2024-01-02T12:01:02.967Z,2024-01-02T12:01:02.967Z,0,,2596.75,02-Jan-2024
6592a97fd65750cefa0ecb16,RELIANCE,EQ,N,2024-01-01,2023-12-31T18:30:00.000Z,2606.85,2573.15,2580.55,2590.25,2588.45,2584.95,2015270,5215808110.05,2630.95,2220.3,115559,INE002A01018,2024-01-01T12:01:03.033Z,2024-01-01T12:01:03.033Z,0,,2588.14,01-Jan-2024
663e0c7f46d2e958942fda8f,RELIANCE,EQ,N,2024-05-10,2024-05-09T18:30:00.000Z,2820.0,2776.15,2793.5,2814.85,2808.0,2788.25,5252548,14711341390.8,3024.9,2220.3,238752,INE002A01018,2024-05-10T12:01:04.001Z,2024-05-10T12:01:04.001Z,0,,2800.8,10-May-2024
663cbafe8d5f264dda5c656f,RELIANCE,EQ,N,2024-05-09,2024-05-08T18:30:00.000Z,2847.5,2780.0,2826.0,2788.25,2785.0,2837.1,5504806,15417256016.7,3024.9,2220.3,280459,INE002A01018,2024-05-09T12:01:02.835Z,2024-05-09T12:01:02.835Z,0,,2800.69,09-May-2024
663b697fb05680891c26c411,RELIANCE,EQ,N,2024-05-08,2024-05-07T18:30:00.000Z,2865.9,2795.0,2795.0,2837.1,2834.25,2802.95,4719501,13378380314.55,3024.9,2220.3,191054,INE002A01018,2024-05-08T12:01:03.869Z,2024-05-08T12:01:03.869Z,0,,2834.7,08-May-2024
663a17ff9ab26689805f76c1,RELIANCE,EQ,N,2024-05-07,2024-05-06T18:30:00.000Z,2841.5,2784.0,2831.95,2802.95,2808.0,2839.05,7258736,20356596310.45,3024.9,2220.3,308242,INE002A01018,2024-05-07T12:01:03.072Z,2024-05-07T12:01:03.072Z,0,,2804.43,07-May-2024
6638c67e2aa5517ac06e8aea,RELIANCE,EQ,N,2024-05-06,2024-05-05T18:30:00.000Z,2880.0,2836.0,2871.0,2839.05,2843.4,2868.0,3697104,10543411394.4,3024.9,2220.3,168077,INE002A01018,2024-05-06T12:01:02.684Z,2024-05-06T12:01:02.684Z,0,,2851.8,06-May-2024
6634d1ff7e95cfc3299422a1,RELIANCE,EQ,N,2024-05-03,2024-05-02T18:30:00.000Z,2949.9,2832.3,2942.0,2868.0,2871.0,2933.1,8613479,24774710139.9,3024.9,2220.3,358280,INE002A01018,2024-05-03T12:01:03.131Z,2024-05-03T12:01:03.131Z,0,,2876.27,03-May-2024
6633807e069784076a1ea1a6,RELIANCE,EQ,N,2024-05-02,2024-05-01T18:30:00.000Z,2954.65,2928.25,2944.0,2933.1,2938.1,2934.0,7256323,21342518418.9,3024.9,2220.3,306721,INE002A01018,2024-05-02T12:01:02.959Z,2024-05-02T12:01:02.959Z,0,,2941.23,02-May-2024
6630dd7e18fd57b32c09594f,RELIANCE,EQ,N,2024-04-30,2024-04-29T18:30:00.000Z,2966.15,2925.75,2936.0,2934.0,2932.0,2930.05,5737131,16910777825.2,3024.9,2220.3,210901,INE002A01018,2024-04-30T12:01:02.931Z,2024-04-30T12:01:02.931Z,0,,2947.6,30-Apr-2024
662f8bfea718ef6e64ada936,RELIANCE,EQ,N,2024-04-29,2024-04-28T18:30:00.000Z,2935.8,2900.0,2900.0,2930.05,2927.5,2905.1,3623987,10605875230.6,3024.9,2220.3,158806,INE002A01018,2024-04-29T12:01:02.767Z,2024-04-29T12:01:02.767Z,0,,2926.58,29-Apr-2024
662b977f40972443336d0255,RELIANCE,EQ,N,2024-04-26,2024-04-25T18:30:00.000Z,2930.0,2900.0,2927.9,2905.1,2908.5,2919.95,4706924,13705873642.8,3024.9,2220.3,208164,INE002A01018,2024-04-26T12:01:03.188Z,2024-04-26T12:01:03.188Z,0,,2911.85,26-Apr-2024
662a540eda3da72635f9f6f3,RELIANCE,EQ,N,2024-04-25,2024-04-24T18:30:00.000Z,2935.95,2883.0,2885.0,2919.95,2917.7,2900.35,7971963,23235272655.3,3024.9,2220.3,236911,INE002A01018,2024-04-25T13:01:02.647Z,2024-04-25T13:01:02.647Z,0,,2914.62,25-Apr-2024
6628f47e484668d54028411c,RELIANCE,EQ,N,2024-04-24,2024-04-23T18:30:00.000Z,2937.1,2899.0,2927.0,2900.35,2901.45,2918.65,5231388,15264581699.05,3024.9,2220.3,186848,INE002A01018,2024-04-24T12:01:02.627Z,2024-04-24T12:01:02.627Z,0,,2917.88,24-Apr-2024
6627a2ffc30b657d08d4ef67,RELIANCE,EQ,N,2024-04-23,2024-04-22T18:30:00.000Z,2987.0,2911.1,2958.0,2918.65,2919.5,2959.7,7302777,21503128837.35,3024.9,2220.3,339439,INE002A01018,2024-04-23T12:01:03.348Z,2024-04-23T12:01:03.348Z,0,,2944.51,23-Apr-2024
66266b463ca1b5ca42ce40db,RELIANCE,EQ,N,2024-04-22,2024-04-21T18:30:00.000Z,2965.65,2935.6,2944.9,2959.7,2962.9,2940.25,5175181,15271348793.5,3024.9,2220.3,163758,INE002A01018,2024-04-22T13:51:02.977Z,2024-04-22T13:51:02.977Z,0,,2950.88,22-Apr-2024
66225cfe1b4000b71af6e2b4,RELIANCE,EQ,N,2024-04-19,2024-04-18T18:30:00.000Z,2948.0,2886.05,2913.55,2940.25,2943.05,2928.65,7870889,23004385019.15,3024.9,2220.3,257506,INE002A01018,2024-04-19T12:01:02.450Z,2024-04-19T12:01:02.450Z,0,,2922.72,19-Apr-2024
66210b7fa94db012a3794c5d,RELIANCE,EQ,N,2024-04-18,2024-04-17T18:30:00.000Z,2972.0,2918.7,2927.0,2928.65,2925.0,2931.5,9502846,27941531144.35,3024.9,2220.3,292105,INE002A01018,2024-04-18T12:01:03.895Z,2024-04-18T12:01:03.895Z,0,,2940.33,18-Apr-2024
661e687f1dd04788b5e09602,RELIANCE,EQ,N,2024-04-16,2024-04-15T18:30:00.000Z,2942.35,2901.85,2906.7,2931.5,2936.5,2929.65,4683092,13687564159.45,3024.9,2220.3,202013,INE002A01018,2024-04-16T12:01:03.563Z,2024-04-16T12:01:03.563Z,0,,2922.76,16-Apr-2024
661d34fbc3116cad9970a144,RELIANCE,EQ,N,2024-04-15,2024-04-14T18:30:00.000Z,2964.25,2892.65,2922.0,2929.65,2931.0,2934.3,6451031,18949808687.3,3024.9,2220.3,278625,INE002A01018,2024-04-15T14:08:59.616Z,2024-04-15T14:08:59.616Z,0,,2937.49,15-Apr-2024
661cd1f41759eab7fdcc03e7,RELIANCE,EQ,N,2024-04-12,2024-04-11T18:30:00.000Z,2972.95,2926.15,2951.75,2934.3,2937.15,2959.15,7775506,22944647360.8,3024.9,2220.3,318190,INE002A01018,2024-04-15T07:06:28.816Z,2024-04-15T07:06:28.816Z,0,,2950.89,12-Apr-2024
66167f7ee8b5eef20dd1eea6,RELIANCE,EQ,N,2024-04-10,2024-04-09T18:30:00.000Z,2974.0,2932.7,2932.7,2959.15,2955.0,2927.3,4569165,13508781489.15,3024.9,2220.3,247782,INE002A01018,2024-04-10T12:01:02.819Z,2024-04-10T12:01:02.819Z,0,,2956.51,10-Apr-2024
66152dffd3e56b678bffc9cd,RELIANCE,EQ,N,2024-04-09,2024-04-08T18:30:00.000Z,2979.6,2925.0,2978.0,2927.3,2931.9,2971.95,3535707,10402378582.0,3024.9,2220.3,166238,INE002A01018,2024-04-09T12:01:03.412Z,2024-04-09T12:01:03.412Z,0,,2942.09,09-Apr-2024
6613dc7fa9889c42a7170576,RELIANCE,EQ,N,2024-04-08,2024-04-07T18:30:00.000Z,2981.95,2922.0,2925.95,2971.95,2970.0,2920.2,4178559,12400963621.65,3024.9,2220.3,144054,INE002A01018,2024-04-08T12:01:03.511Z,2024-04-08T12:01:03.511Z,0,,2967.76,08-Apr-2024
